ID|Nombre de la Unidad Económica|Razón social|Código de la clase de actividad SCIAN|Descripcion estrato personal ocupado|Tipo de establecimiento|Correo electrónico|Sitio en Internet|Fecha de incorporación al DENUE
6178658|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178659|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178660|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178661|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178662|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178663|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178664|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178665|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178666|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178667|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178668|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6178669|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178670|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178671|PESCA DE TÚNIDOS||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178672|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178673|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178674|PESCA DE CAMARÓN||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178675|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178676|SCPP GUDACABA S.C. DE RL DE C.V.|SCPP GUDACABA S.C. DE RL, DE C.V.|114119|31 a 50 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178677|SCPP LOS YOREMITOS S.C. DE RL DE C.V.|SCPP LOS YOREMITOS S.C. DE RL, DE C.V.|114111|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178678|SCPP Y DE SERVICIOS MAYOCORA|SCPP Y DE SERVICIOS MAYOCORA|114111|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178679|SC Y SERVICIOS AGUSTIN EVERARDO|SC Y SERVICIOS AGUSTIN EVERARDO|114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178680|SCPP VICTOR VELAZQUEZ MOROYOQUI|SCPP VICTOR VELAZQUEZ MOROYOQUI, S.C. DE R.L.|114111|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178681|SCPP ESTERO DEL PARIENTE|SCPP ESTERO DEL PARIENTE|114111|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178682|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178683|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178684|SCPP ARRECIFE DEL COLORADO|SCPP ARRECIFE DEL COLORADO|114119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178685|SCPP JESUS JAVIER|SCPP JESUS JAVIER S.C. DE RL, DE C.V.|114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178686|SCPP LA PUNTILLA|SCPP LA PUNTILLA S.C. DE RL, DE C.V.|114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178687|PESCA DE CAMARÓN|RIBEREÑA FRANCISCO JAVIER S.C. DE RL, DE C.V.|114111|31 a 50 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178688|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178689|SALVADOR PEREZ REYES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178690|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178691|SCPP INDÍGENAS PAVA S.C. DE RL, DE C.V.|SCPP INDÍGENAS PAVA S.C. DE RL, DE C.V.|114111|51 a 100 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178692|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178693|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178694|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178695|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178696|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178697|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178698|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178699|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178700|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178701|PESCA DE CAMARÓN||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178702|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178703|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178704|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178705|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178706|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178707|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178708|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178709|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178710|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178711|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178712|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178713|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178714|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178715|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178716|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178717|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178718|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178719|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178720|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178721|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178722|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178723|PRODUCTOS PESQUEROS DE TOPOLOBAMPO, S.A. DE C.V.|PRODUCTOS PESQUEROS DE TOPOLOBAMPO, S.A. DE C.V.|112512|11 a 30 personas|Fijo|MARTINFLORES@LIVE.COM|No Tiene|jul-10
6178724|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178725|ARCADIO GARAY VALERIO||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178726|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178727|PROPEMEX T 25||114111|6 a 10 personas|Fijo|JACOBO_MEZA@HOTMAIL.COM|No Tiene|jul-10
6178728|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178729|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178730|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178731|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178732|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178733|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178734|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178735|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178736|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178737|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178738|PESCA DE CAMARÓN||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178739|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178740|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178741|REGINIO ZATARAIN ZAMUDIO||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178742|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178743|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178744|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178745|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178746|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178747|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178748|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178749|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178750|MAREA ACUICOLA, S. DE R.L. DE C.V.|MAREA ACUICOLA, S. DE R.L. DE C.V.|112511|11 a 30 personas|Fijo|ACUICOLACAMPOS@HOTMAIL.COM|No Tiene|jul-10
6178751|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178752|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178753|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178754|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178755|LOMA DE LA PITAYA SSS|LOMA DE LA PITAYA SSS|112511|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178756|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178757|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178758|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178759|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178760|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178761|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178762|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178763|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178764|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178765|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178766|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178767|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178768|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178769|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178770|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178771|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178772|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178773|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178774|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178775|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178776|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178777|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178778|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178779|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178780|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178781|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178782|CANDELARIO LOPEZ GARCIA||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178783|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178784|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178785|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178786|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178787|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178788|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178789|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178790|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178791|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178792|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178793|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178794|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178795|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178796|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178797|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178798|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178799|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178800|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178801|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178802|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178803|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178804|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178805|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178806|SCPP LAS ARENITAS|SCPP LAS ARENITAS, S.C. DE R.L.|114111|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178807|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178808|GEOVANI JONATAN BARRON DORADO||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178809|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178810|VIDAL ONTIVEROS QUINTERO||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178811|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178812|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178813|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178814|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178815|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178816|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178817|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178818|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178819|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178820|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178821|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178822|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178823|EULISES DUARTE CASTRO||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178824|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178825|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178826|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178827|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178828|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6178829|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
